hourly_prod_id,date,session,shift_supervision_id,operator_id,team_lead_id,workshop_id,line_id,hour_index,theoretical_production,actual_production,reliability_target,non_production_minutes,explained_minutes,unexplained_minutes,reliability_rate,reliability_gap,explained_ratio,unexplained_ratio
HP_b2a5650b,2026-01-19,MATIN,SS_9806bf5b,OP_007,TL_001,OVALE,L_OV_ES,3,1500,970,0.65,21,17,4,0.6466666666666666,-0.0033333333333334103,0.8095238095238095,0.19047619047619047
HP_b2878b95,2026-01-19,MATIN,SS_9806bf5b,OP_007,TL_001,OVALE,L_OV_ES,4,1500,907,0.65,23,20,3,0.6046666666666667,-0.04533333333333334,0.8695652173913043,0.13043478260869565
HP_df115afd,2026-01-19,MATIN,SS_9806bf5b,OP_007,TL_001,OVALE,L_OV_ES,5,1500,933,0.65,22,13,9,0.622,-0.028000000000000025,0.5909090909090909,0.4090909090909091
HP_7e7f3576,2026-01-19,MATIN,SS_9806bf5b,OP_007,TL_001,OVALE,L_OV_ES,6,1500,1043,0.65,18,11,7,0.6953333333333334,0.04533333333333334,0.6111111111111112,0.3888888888888889
HP_b2778baa,2026-01-19,MATIN,SS_9806bf5b,OP_007,TL_001,OVALE,L_OV_ES,7,1500,904,0.65,23,15,8,0.6026666666666667,-0.04733333333333334,0.6521739130434783,0.34782608695652173
HP_cc1f29ae,2026-01-19,SOIR,SS_1bbe327a,OP_008,TL_002,CAMEMBERT,L_CAM_B,0,1080,1080,0.57,0,0,0,1.0,0.43000000000000005,0.0,0.0
HP_01300458,2026-01-19,SOIR,SS_1bbe327a,OP_008,TL_002,CAMEMBERT,L_CAM_B,1,1080,652,0.57,23,18,5,0.6037037037037037,0.03370370370370379,0.782608695652174,0.21739130434782608
HP_607ae1b8,2026-01-19,SOIR,SS_1bbe327a,OP_008,TL_002,CAMEMBERT,L_CAM_B,2,1080,587,0.57,27,20,7,0.5435185185185185,-0.02648148148148144,0.7407407407407407,0.25925925925925924
HP_b49e7d94,2026-01-19,SOIR,SS_1bbe327a,OP_008,TL_002,CAMEMBERT,L_CAM_B,3,1080,573,0.57,28,24,4,0.5305555555555556,-0.03944444444444439,0.8571428571428571,0.14285714285714285
HP_a6edfde2,2026-01-19,SOIR,SS_1bbe327a,OP_008,TL_002,CAMEMBERT,L_CAM_B,4,1080,611,0.57,26,17,9,0.5657407407407408,-0.004259259259259185,0.6538461538461539,0.34615384615384615
HP_5c5b8173,2026-01-19,SOIR,SS_1bbe327a,OP_008,TL_002,CAMEMBERT,L_CAM_B,5,1080,601,0.57,26,20,6,0.5564814814814815,-0.013518518518518485,0.7692307692307693,0.23076923076923078
HP_850b57e2,2026-01-19,SOIR,SS_1bbe327a,OP_008,TL_002,CAMEMBERT,L_CAM_B,6,1080,665,0.57,23,18,5,0.6157407407407407,0.04574074074074075,0.782608695652174,0.21739130434782608
HP_49cb1394,2026-01-19,SOIR,SS_1bbe327a,OP_008,TL_002,CAMEMBERT,L_CAM_B,7,1080,645,0.57,24,15,9,0.5972222222222222,0.02722222222222226,0.625,0.375
HP_d851e6e8,2026-01-19,NUIT,SS_7cc207e8,OP_009,TL_003,PORTION,L_PORTION_1,0,900,900,0.66,0,0,0,1.0,0.33999999999999997,0.0,0.0
HP_0563a247,2026-01-19,NUIT,SS_7cc207e8,OP_009,TL_003,PORTION,L_PORTION_1,1,900,576,0.66,21,16,5,0.64,-0.020000000000000018,0.7619047619047619,0.23809523809523808
HP_12b057dd,2026-01-19,NUIT,SS_7cc207e8,OP_009,TL_003,PORTION,L_PORTION_1,2,900,632,0.66,17,13,4,0.7022222222222222,0.04222222222222216,0.7647058823529411,0.23529411764705882
HP_b04eb15e,2026-01-19,NUIT,SS_7cc207e8,OP_009,TL_003,PORTION,L_PORTION_1,3,900,630,0.66,18,12,6,0.7,0.039999999999999925,0.6666666666666666,0.3333333333333333
HP_da8eaaf7,2026-01-19,NUIT,SS_7cc207e8,OP_009,TL_003,PORTION,L_PORTION_1,4,900,633,0.66,17,11,6,0.7033333333333334,0.043333333333333335,0.6470588235294118,0.35294117647058826
HP_5a36c698,2026-01-19,NUIT,SS_7cc207e8,OP_009,TL_003,PORTION,L_PORTION_1,5,900,602,0.66,19,16,3,0.6688888888888889,0.008888888888888835,0.8421052631578947,0.15789473684210525
HP_e2850faf,2026-01-19,NUIT,SS_7cc207e8,OP_009,TL_003,PORTION,L_PORTION_1,6,900,570,0.66,22,17,5,0.6333333333333333,-0.026666666666666727,0.7727272727272727,0.22727272727272727
HP_b40766d2,2026-01-19,NUIT,SS_7cc207e8,OP_009,TL_003,PORTION,L_PORTION_1,7,900,576,0.66,21,16,5,0.64,-0.020000000000000018,0.7619047619047619,0.23809523809523808
HP_9b901403,2026-01-20,MATIN,SS_8d9e89df,OP_010,TL_001,OVALE,L_OV_Z,0,1380,1380,0.58,0,0,0,1.0,0.42000000000000004,0.0,0.0
HP_59f422bd,2026-01-20,MATIN,SS_8d9e89df,OP_010,TL_001,OVALE,L_OV_Z,1,1380,842,0.58,23,19,4,0.6101449275362318,0.03014492753623188,0.8260869565217391,0.17391304347826086
HP_fd9fe9a4,2026-01-20,MATIN,SS_8d9e89df,OP_010,TL_001,OVALE,L_OV_Z,2,1380,809,0.58,24,14,10,0.586231884057971,0.006231884057971038,0.5833333333333334,0.4166666666666667
HP_e63fdd43,2026-01-20,MATIN,SS_8d9e89df,OP_010,TL_001,OVALE,L_OV_Z,3,1380,804,0.58,25,19,6,0.5826086956521739,0.00260869565217392,0.76,0.24
HP_623eaa02,2026-01-20,MATIN,SS_8d9e89df,OP_010,TL_001,OVALE,L_OV_Z,4,1380,740,0.58,27,21,6,0.5362318840579711,-0.043768115942028896,0.7777777777777778,0.2222222222222222
HP_ef4337de,2026-01-20,MATIN,SS_8d9e89df,OP_010,TL_001,OVALE,L_OV_Z,5,1380,733,0.58,28,20,8,0.5311594202898551,-0.04884057971014488,0.7142857142857143,0.2857142857142857
HP_daf19b45,2026-01-20,MATIN,SS_8d9e89df,OP_010,TL_001,OVALE,L_OV_Z,6,1380,799,0.58,25,18,7,0.5789855072463768,-0.0010144927536231974,0.72,0.28
HP_a3898afa,2026-01-20,MATIN,SS_8d9e89df,OP_010,TL_001,OVALE,L_OV_Z,7,1380,781,0.58,26,22,4,0.5659420289855073,-0.014057971014492687,0.8461538461538461,0.15384615384615385
HP_e351124c,2026-01-20,SOIR,SS_b3fcf225,OP_001,TL_002,CAMEMBERT,L_CAM_B,0,1080,1080,0.57,0,0,0,1.0,0.43000000000000005,0.0,0.0
HP_82605f02,2026-01-20,SOIR,SS_b3fcf225,OP_001,TL_002,CAMEMBERT,L_CAM_B,1,1080,611,0.57,26,16,10,0.5657407407407408,-0.004259259259259185,0.6153846153846154,0.38461538461538464
HP_3c10fe8a,2026-01-20,SOIR,SS_b3fcf225,OP_001,TL_002,CAMEMBERT,L_CAM_B,2,1080,580,0.57,27,20,7,0.5370370370370371,-0.03296296296296286,0.7407407407407407,0.25925925925925924
HP_ba888e90,2026-01-20,SOIR,SS_b3fcf225,OP_001,TL_002,CAMEMBERT,L_CAM_B,3,1080,631,0.57,24,18,6,0.5842592592592593,0.014259259259259305,0.75,0.25
HP_aae8e710,2026-01-20,SOIR,SS_b3fcf225,OP_001,TL_002,CAMEMBERT,L_CAM_B,4,1080,660,0.57,23,19,4,0.6111111111111112,0.04111111111111121,0.8260869565217391,0.17391304347826086
HP_b7ad5e88,2026-01-20,SOIR,SS_b3fcf225,OP_001,TL_002,CAMEMBERT,L_CAM_B,5,1080,611,0.57,26,22,4,0.5657407407407408,-0.004259259259259185,0.8461538461538461,0.15384615384615385
HP_26a9f0fa,2026-01-20,SOIR,SS_b3fcf225,OP_001,TL_002,CAMEMBERT,L_CAM_B,6,1080,625,0.57,25,17,8,0.5787037037037037,0.008703703703703769,0.68,0.32
HP_f871dfb1,2026-01-20,SOIR,SS_b3fcf225,OP_001,TL_002,CAMEMBERT,L_CAM_B,7,1080,588,0.57,27,23,4,0.5444444444444444,-0.025555555555555554,0.8518518518518519,0.14814814814814814
HP_a9adee7b,2026-01-20,NUIT,SS_fab0f04a,OP_002,TL_003,PORTION,L_PORTION_2,0,960,960,0.68,0,0,0,1.0,0.31999999999999995,0.0,0.0
HP_3940c59f,2026-01-20,NUIT,SS_fab0f04a,OP_002,TL_003,PORTION,L_PORTION_2,1,960,631,0.68,20,14,6,0.6572916666666667,-0.02270833333333333,0.7,0.3
HP_6a1f35b8,2026-01-20,NUIT,SS_fab0f04a,OP_002,TL_003,PORTION,L_PORTION_2,2,960,676,0.68,17,13,4,0.7041666666666667,0.02416666666666667,0.7647058823529411,0.23529411764705882
HP_cdc41175,2026-01-20,NUIT,SS_fab0f04a,OP_002,TL_003,PORTION,L_PORTION_2,3,960,668,0.68,18,12,6,0.6958333333333333,0.015833333333333255,0.6666666666666666,0.3333333333333333
HP_99c10eef,2026-01-20,NUIT,SS_fab0f04a,OP_002,TL_003,PORTION,L_PORTION_2,4,960,652,0.68,19,13,6,0.6791666666666667,-0.0008333333333333526,0.6842105263157895,0.3157894736842105
HP_b02bfb46,2026-01-20,NUIT,SS_fab0f04a,OP_002,TL_003,PORTION,L_PORTION_2,5,960,651,0.68,19,13,6,0.678125,-0.001875000000000071,0.6842105263157895,0.3157894736842105
HP_4b12c58d,2026-01-20,NUIT,SS_fab0f04a,OP_002,TL_003,PORTION,L_PORTION_2,6,960,629,0.68,20,13,7,0.6552083333333333,-0.024791666666666767,0.65,0.35
HP_5de69519,2026-01-20,NUIT,SS_fab0f04a,OP_002,TL_003,PORTION,L_PORTION_2,7,960,662,0.68,18,15,3,0.6895833333333333,0.009583333333333277,0.8333333333333334,0.16666666666666666
HP_301c3a5a,2026-01-21,MATIN,SS_255292fe,OP_003,TL_001,OVALE,L_OV_X,0,1800,1800,0.7,0,0,0,1.0,0.30000000000000004,0.0,0.0
HP_03a6faac,2026-01-21,MATIN,SS_255292fe,OP_003,TL_001,OVALE,L_OV_X,1,1800,1270,0.7,17,12,5,0.7055555555555556,0.005555555555555647,0.7058823529411765,0.29411764705882354
HP_322d28fa,2026-01-21,MATIN,SS_255292fe,OP_003,TL_001,OVALE,L_OV_X,2,1800,1204,0.7,19,12,7,0.6688888888888889,-0.03111111111111109,0.631578947368421,0.3684210526315789
HP_f1bac26e,2026-01-21,MATIN,SS_255292fe,OP_003,TL_001,OVALE,L_OV_X,3,1800,1243,0.7,18,13,5,0.6905555555555556,-0.009444444444444366,0.7222222222222222,0.2777777777777778
HP_3a3765d0,2026-01-21,MATIN,SS_255292fe,OP_003,TL_001,OVALE,L_OV_X,4,1800,1213,0.7,19,14,5,0.6738888888888889,-0.026111111111111085,0.7368421052631579,0.2631578947368421
HP_54859fae,2026-01-21,MATIN,SS_255292fe,OP_003,TL_001,OVALE,L_OV_X,5,1800,1298,0.7,16,11,5,0.7211111111111111,0.02111111111111119,0.6875,0.3125
HP_0f8efa47,2026-01-21,MATIN,SS_255292fe,OP_003,TL_001,OVALE,L_OV_X,6,1800,1173,0.7,20,13,7,0.6516666666666666,-0.04833333333333334,0.65,0.35
HP_12f06036,2026-01-21,MATIN,SS_255292fe,OP_003,TL_001,OVALE,L_OV_X,7,1800,1242,0.7,18,12,6,0.69,-0.010000000000000009,0.6666666666666666,0.3333333333333333
HP_d73a9bee,2026-01-21,SOIR,SS_952343ba,OP_004,TL_002,CAMEMBERT,L_CAM_B,0,1080,1080,0.57,0,0,0,1.0,0.43000000000000005,0.0,0.0
HP_53b4f208,2026-01-21,SOIR,SS_952343ba,OP_004,TL_002,CAMEMBERT,L_CAM_B,1,1080,633,0.57,24,17,7,0.5861111111111111,0.016111111111111187,0.7083333333333334,0.2916666666666667
HP_730a33e6,2026-01-21,SOIR,SS_952343ba,OP_004,TL_002,CAMEMBERT,L_CAM_B,2,1080,621,0.57,25,17,8,0.575,0.0050000000000000044,0.68,0.32
HP_d9da3b01,2026-01-21,SOIR,SS_952343ba,OP_004,TL_002,CAMEMBERT,L_CAM_B,3,1080,669,0.57,22,16,6,0.6194444444444445,0.04944444444444451,0.7272727272727273,0.2727272727272727
HP_9c722f64,2026-01-21,SOIR,SS_952343ba,OP_004,TL_002,CAMEMBERT,L_CAM_B,4,1080,599,0.57,26,19,7,0.5546296296296296,-0.015370370370370368,0.7307692307692307,0.2692307692307692
HP_d4e01bee,2026-01-21,SOIR,SS_952343ba,OP_004,TL_002,CAMEMBERT,L_CAM_B,5,1080,594,0.57,27,18,9,0.55,-0.019999999999999907,0.6666666666666666,0.3333333333333333
HP_e949883e,2026-01-21,SOIR,SS_952343ba,OP_004,TL_002,CAMEMBERT,L_CAM_B,6,1080,639,0.57,24,16,8,0.5916666666666667,0.021666666666666723,0.6666666666666666,0.3333333333333333
HP_200bf2ad,2026-01-21,SOIR,SS_952343ba,OP_004,TL_002,CAMEMBERT,L_CAM_B,7,1080,641,0.57,24,21,3,0.5935185185185186,0.023518518518518605,0.875,0.125
HP_aeb767fb,2026-01-21,NUIT,SS_7f688e77,OP_005,TL_003,PORTION,L_PORTION_1,0,900,900,0.66,0,0,0,1.0,0.33999999999999997,0.0,0.0
HP_2c60384b,2026-01-21,NUIT,SS_7f688e77,OP_005,TL_003,PORTION,L_PORTION_1,1,900,611,0.66,19,12,7,0.6788888888888889,0.018888888888888844,0.631578947368421,0.3684210526315789
HP_9093f6f5,2026-01-21,NUIT,SS_7f688e77,OP_005,TL_003,PORTION,L_PORTION_1,2,900,615,0.66,19,12,7,0.6833333333333333,0.023333333333333317,0.631578947368421,0.3684210526315789
HP_1f8e0a28,2026-01-21,NUIT,SS_7f688e77,OP_005,TL_003,PORTION,L_PORTION_1,3,900,602,0.66,19,15,4,0.6688888888888889,0.008888888888888835,0.7894736842105263,0.21052631578947367
HP_f738f734,2026-01-21,NUIT,SS_7f688e77,OP_005,TL_003,PORTION,L_PORTION_1,4,900,602,0.66,19,16,3,0.6688888888888889,0.008888888888888835,0.8421052631578947,0.15789473684210525
HP_3fb74610,2026-01-21,NUIT,SS_7f688e77,OP_005,TL_003,PORTION,L_PORTION_1,5,900,623,0.66,18,12,6,0.6922222222222222,0.03222222222222215,0.6666666666666666,0.3333333333333333
HP_9729fc6b,2026-01-21,NUIT,SS_7f688e77,OP_005,TL_003,PORTION,L_PORTION_1,6,900,581,0.66,21,14,7,0.6455555555555555,-0.014444444444444482,0.6666666666666666,0.3333333333333333
HP_d6b3fd80,2026-01-21,NUIT,SS_7f688e77,OP_005,TL_003,PORTION,L_PORTION_1,7,900,612,0.66,19,12,7,0.68,0.020000000000000018,0.631578947368421,0.3684210526315789
HP_3f45dac9,2026-01-22,MATIN,SS_0dd4861e,OP_006,TL_001,OVALE,L_OV_MS,0,1200,1200,0.6,0,0,0,1.0,0.4,0.0,0.0
HP_9583784e,2026-01-22,MATIN,SS_0dd4861e,OP_006,TL_001,OVALE,L_OV_MS,1,1200,665,0.6,26,16,10,0.5541666666666667,-0.04583333333333328,0.6153846153846154,0.38461538461538464
HP_6d6f0a7a,2026-01-22,MATIN,SS_0dd4861e,OP_006,TL_001,OVALE,L_OV_MS,2,1200,695,0.6,25,22,3,0.5791666666666667,-0.02083333333333326,0.88,0.12
HP_719328c3,2026-01-22,MATIN,SS_0dd4861e,OP_006,TL_001,OVALE,L_OV_MS,3,1200,736,0.6,23,18,5,0.6133333333333333,0.013333333333333308,0.782608695652174,0.21739130434782608
HP_6b206c87,2026-01-22,MATIN,SS_0dd4861e,OP_006,TL_001,OVALE,L_OV_MS,4,1200,672,0.6,26,15,11,0.56,-0.039999999999999925,0.5769230769230769,0.4230769230769231
HP_6fb95bc5,2026-01-22,MATIN,SS_0dd4861e,OP_006,TL_001,OVALE,L_OV_MS,5,1200,694,0.6,25,18,7,0.5783333333333334,-0.021666666666666612,0.72,0.28
HP_0ee6797f,2026-01-22,MATIN,SS_0dd4861e,OP_006,TL_001,OVALE,L_OV_MS,6,1200,700,0.6,25,22,3,0.5833333333333334,-0.016666666666666607,0.88,0.12
HP_4cdd130c,2026-01-22,MATIN,SS_0dd4861e,OP_006,TL_001,OVALE,L_OV_MS,7,1200,690,0.6,25,21,4,0.575,-0.025000000000000022,0.84,0.16
HP_8b206c8d,2026-01-22,SOIR,SS_b4be7e82,OP_007,TL_002,CAMEMBERT,L_CAM_B,0,1080,1080,0.57,0,0,0,1.0,0.43000000000000005,0.0,0.0
HP_26fe57f4,2026-01-22,SOIR,SS_b4be7e82,OP_007,TL_002,CAMEMBERT,L_CAM_B,1,1080,573,0.57,28,17,11,0.5305555555555556,-0.03944444444444439,0.6071428571428571,0.39285714285714285
HP_0f2e8a2b,2026-01-22,SOIR,SS_b4be7e82,OP_007,TL_002,CAMEMBERT,L_CAM_B,2,1080,614,0.57,25,19,6,0.5685185185185185,-0.001481481481481417,0.76,0.24
HP_90358094,2026-01-22,SOIR,SS_b4be7e82,OP_007,TL_002,CAMEMBERT,L_CAM_B,3,1080,635,0.57,24,15,9,0.5879629629629629,0.01796296296296296,0.625,0.375
HP_0a2b5a4e,2026-01-22,SOIR,SS_b4be7e82,OP_007,TL_002,CAMEMBERT,L_CAM_B,4,1080,649,0.57,23,20,3,0.600925925925926,0.030925925925926023,0.8695652173913043,0.13043478260869565
HP_e95eb006,2026-01-22,SOIR,SS_b4be7e82,OP_007,TL_002,CAMEMBERT,L_CAM_B,5,1080,570,0.57,28,18,10,0.5277777777777778,-0.04222222222222216,0.6428571428571429,0.35714285714285715
HP_65607c29,2026-01-22,SOIR,SS_b4be7e82,OP_007,TL_002,CAMEMBERT,L_CAM_B,6,1080,621,0.57,25,18,7,0.575,0.0050000000000000044,0.72,0.28
HP_c7cb6ccb,2026-01-22,SOIR,SS_b4be7e82,OP_007,TL_002,CAMEMBERT,L_CAM_B,7,1080,625,0.57,25,19,6,0.5787037037037037,0.008703703703703769,0.76,0.24
HP_ac27e225,2026-01-22,NUIT,SS_4ec9efc0,OP_008,TL_003,PORTION,L_PORTION_2,0,960,960,0.68,0,0,0,1.0,0.31999999999999995,0.0,0.0
HP_1bfc8882,2026-01-22,NUIT,SS_4ec9efc0,OP_008,TL_003,PORTION,L_PORTION_2,1,960,679,0.68,17,12,5,0.7072916666666667,0.027291666666666603,0.7058823529411765,0.29411764705882354
HP_bbd9edf6,2026-01-22,NUIT,SS_4ec9efc0,OP_008,TL_003,PORTION,L_PORTION_2,2,960,692,0.68,16,11,5,0.7208333333333333,0.04083333333333328,0.6875,0.3125
HP_cb9dac0f,2026-01-22,NUIT,SS_4ec9efc0,OP_008,TL_003,PORTION,L_PORTION_2,3,960,661,0.68,18,13,5,0.6885416666666667,0.00854166666666667,0.7222222222222222,0.2777777777777778
HP_e60ad0e9,2026-01-22,NUIT,SS_4ec9efc0,OP_008,TL_003,PORTION,L_PORTION_2,4,960,659,0.68,18,11,7,0.6864583333333333,0.006458333333333233,0.6111111111111112,0.3888888888888889
HP_e8481173,2026-01-22,NUIT,SS_4ec9efc0,OP_008,TL_003,PORTION,L_PORTION_2,5,960,696,0.68,16,10,6,0.725,0.04499999999999993,0.625,0.375
HP_ca0d6b6d,2026-01-22,NUIT,SS_4ec9efc0,OP_008,TL_003,PORTION,L_PORTION_2,6,960,678,0.68,17,13,4,0.70625,0.026249999999999996,0.7647058823529411,0.23529411764705882
HP_568a2a1b,2026-01-22,NUIT,SS_4ec9efc0,OP_008,TL_003,PORTION,L_PORTION_2,7,960,630,0.68,20,12,8,0.65625,-0.02375000000000005,0.6,0.4
HP_c4783983,2026-01-23,MATIN,SS_8b7207e2,OP_009,TL_001,OVALE,L_OV_Y,0,1560,1560,0.63,0,0,0,1.0,0.37,0.0,0.0
HP_cbdffce6,2026-01-23,MATIN,SS_8b7207e2,OP_009,TL_001,OVALE,L_OV_Y,1,1560,942,0.63,23,17,6,0.6038461538461538,-0.026153846153846194,0.7391304347826086,0.2608695652173913
HP_4cfdfc09,2026-01-23,MATIN,SS_8b7207e2,OP_009,TL_001,OVALE,L_OV_Y,2,1560,929,0.63,24,17,7,0.5955128205128205,-0.0344871794871795,0.7083333333333334,0.2916666666666667
HP_4de86252,2026-01-23,MATIN,SS_8b7207e2,OP_009,TL_001,OVALE,L_OV_Y,3,1560,1012,0.63,21,15,6,0.6487179487179487,0.01871794871794874,0.7142857142857143,0.2857142857142857
HP_9bbd6dff,2026-01-23,MATIN,SS_8b7207e2,OP_009,TL_001,OVALE,L_OV_Y,4,1560,909,0.63,25,17,8,0.5826923076923077,-0.04730769230769227,0.68,0.32
HP_a590656d,2026-01-23,MATIN,SS_8b7207e2,OP_009,TL_001,OVALE,L_OV_Y,5,1560,948,0.63,23,19,4,0.6076923076923076,-0.02230769230769236,0.8260869565217391,0.17391304347826086
HP_09efc432,2026-01-23,MATIN,SS_8b7207e2,OP_009,TL_001,OVALE,L_OV_Y,6,1560,915,0.63,24,16,8,0.5865384615384616,-0.04346153846153844,0.6666666666666666,0.3333333333333333
HP_b3c67d75,2026-01-23,MATIN,SS_8b7207e2,OP_009,TL_001,OVALE,L_OV_Y,7,1560,946,0.63,23,19,4,0.6064102564102564,-0.02358974358974364,0.8260869565217391,0.17391304347826086
HP_bc6b23f3,2026-01-23,SOIR,SS_d22023fa,OP_010,TL_002,CAMEMBERT,L_CAM_B,0,1080,1080,0.57,0,0,0,1.0,0.43000000000000005,0.0,0.0
HP_4fcd632f,2026-01-23,SOIR,SS_d22023fa,OP_010,TL_002,CAMEMBERT,L_CAM_B,1,1080,625,0.57,25,21,4,0.5787037037037037,0.008703703703703769,0.84,0.16
HP_1fdf5f32,2026-01-23,SOIR,SS_d22023fa,OP_010,TL_002,CAMEMBERT,L_CAM_B,2,1080,582,0.57,27,17,10,0.5388888888888889,-0.03111111111111109,0.6296296296296297,0.37037037037037035
HP_517b49bd,2026-01-23,SOIR,SS_d22023fa,OP_010,TL_002,CAMEMBERT,L_CAM_B,3,1080,585,0.57,27,17,10,0.5416666666666666,-0.02833333333333332,0.6296296296296297,0.37037037037037035
HP_ce8f7a95,2026-01-23,SOIR,SS_d22023fa,OP_010,TL_002,CAMEMBERT,L_CAM_B,4,1080,590,0.57,27,17,10,0.5462962962962963,-0.02370370370370367,0.6296296296296297,0.37037037037037035
HP_063fbf98,2026-01-23,SOIR,SS_d22023fa,OP_010,TL_002,CAMEMBERT,L_CAM_B,5,1080,568,0.57,28,23,5,0.5259259259259259,-0.04407407407407404,0.8214285714285714,0.17857142857142858
HP_5212e478,2026-01-23,SOIR,SS_d22023fa,OP_010,TL_002,CAMEMBERT,L_CAM_B,6,1080,625,0.57,25,21,4,0.5787037037037037,0.008703703703703769,0.84,0.16
HP_d934e4a1,2026-01-23,SOIR,SS_d22023fa,OP_010,TL_002,CAMEMBERT,L_CAM_B,7,1080,661,0.57,23,16,7,0.612037037037037,0.042037037037037095,0.6956521739130435,0.30434782608695654
HP_a87b0e92,2026-01-23,NUIT,SS_41a0b6b3,OP_001,TL_003,PORTION,L_PORTION_1,0,900,900,0.66,0,0,0,1.0,0.33999999999999997,0.0,0.0
HP_8c043cda,2026-01-23,NUIT,SS_41a0b6b3,OP_001,TL_003,PORTION,L_PORTION_1,1,900,591,0.66,20,13,7,0.6566666666666666,-0.0033333333333334103,0.65,0.35
HP_5be6b604,2026-01-23,NUIT,SS_41a0b6b3,OP_001,TL_003,PORTION,L_PORTION_1,2,900,585,0.66,21,14,7,0.65,-0.010000000000000009,0.6666666666666666,0.3333333333333333
HP_9dcd6771,2026-01-23,NUIT,SS_41a0b6b3,OP_001,TL_003,PORTION,L_PORTION_1,3,900,597,0.66,20,14,6,0.6633333333333333,0.0033333333333332993,0.7,0.3
HP_704f39a8,2026-01-23,NUIT,SS_41a0b6b3,OP_001,TL_003,PORTION,L_PORTION_1,4,900,602,0.66,19,16,3,0.6688888888888889,0.008888888888888835,0.8421052631578947,0.15789473684210525
HP_7fbccb1d,2026-01-23,NUIT,SS_41a0b6b3,OP_001,TL_003,PORTION,L_PORTION_1,5,900,615,0.66,19,14,5,0.6833333333333333,0.023333333333333317,0.7368421052631579,0.2631578947368421
HP_4e18a0e2,2026-01-23,NUIT,SS_41a0b6b3,OP_001,TL_003,PORTION,L_PORTION_1,6,900,551,0.66,23,15,8,0.6122222222222222,-0.04777777777777781,0.6521739130434783,0.34782608695652173
HP_219629ea,2026-01-23,NUIT,SS_41a0b6b3,OP_001,TL_003,PORTION,L_PORTION_1,7,900,609,0.66,19,16,3,0.6766666666666666,0.016666666666666607,0.8421052631578947,0.15789473684210525
HP_fa050a0a,2026-01-24,SD,SS_5f5de510,OP_002,TL_001,OVALE,L_OV_ES,0,1500,1500,0.65,0,0,0,1.0,0.35,0.0,0.0
HP_f1fb56bd,2026-01-24,SD,SS_5f5de510,OP_002,TL_001,OVALE,L_OV_ES,1,1500,988,0.65,20,12,8,0.6586666666666666,0.0086666666666666,0.6,0.4
HP_f3d1d492,2026-01-24,SD,SS_5f5de510,OP_002,TL_001,OVALE,L_OV_ES,2,1500,906,0.65,23,19,4,0.604,-0.04600000000000004,0.8260869565217391,0.17391304347826086
HP_45661fd4,2026-01-24,SD,SS_5f5de510,OP_002,TL_001,OVALE,L_OV_ES,3,1500,966,0.65,21,14,7,0.644,-0.006000000000000005,0.6666666666666666,0.3333333333333333
HP_21cb33ff,2026-01-25,SD,SS_6b0ee54e,OP_003,TL_002,CAMEMBERT,L_CAM_B,0,1080,1080,0.57,0,0,0,1.0,0.43000000000000005,0.0,0.0
HP_c36a6226,2026-01-25,SD,SS_6b0ee54e,OP_003,TL_002,CAMEMBERT,L_CAM_B,1,1080,649,0.57,23,20,3,0.600925925925926,0.030925925925926023,0.8695652173913043,0.13043478260869565
HP_5a4fb6b3,2026-01-25,SD,SS_6b0ee54e,OP_003,TL_002,CAMEMBERT,L_CAM_B,2,1080,578,0.57,27,19,8,0.5351851851851852,-0.03481481481481474,0.7037037037037037,0.2962962962962963
HP_1a2008c0,2026-01-25,SD,SS_6b0ee54e,OP_003,TL_002,CAMEMBERT,L_CAM_B,3,1080,571,0.57,28,18,10,0.5287037037037037,-0.041296296296296275,0.6428571428571429,0.35714285714285715
HP_23d984c8,2026-01-26,MATIN,SS_070e0ffb,OP_004,TL_003,PORTION,L_PORTION_2,0,960,960,0.68,0,0,0,1.0,0.31999999999999995,0.0,0.0
HP_079fede6,2026-01-26,MATIN,SS_070e0ffb,OP_004,TL_003,PORTION,L_PORTION_2,1,960,699,0.68,16,12,4,0.728125,0.04812499999999997,0.75,0.25
HP_15189299,2026-01-26,MATIN,SS_070e0ffb,OP_004,TL_003,PORTION,L_PORTION_2,2,960,656,0.68,19,13,6,0.6833333333333333,0.0033333333333332993,0.6842105263157895,0.3157894736842105
HP_d3b8869d,2026-01-26,MATIN,SS_070e0ffb,OP_004,TL_003,PORTION,L_PORTION_2,3,960,622,0.68,21,14,7,0.6479166666666667,-0.03208333333333335,0.6666666666666666,0.3333333333333333
HP_35a19283,2026-01-26,MATIN,SS_070e0ffb,OP_004,TL_003,PORTION,L_PORTION_2,4,960,677,0.68,17,13,4,0.7052083333333333,0.025208333333333277,0.7647058823529411,0.23529411764705882
HP_4002b69d,2026-01-26,MATIN,SS_070e0ffb,OP_004,TL_003,PORTION,L_PORTION_2,5,960,677,0.68,17,11,6,0.7052083333333333,0.025208333333333277,0.6470588235294118,0.35294117647058826
HP_3ff3e521,2026-01-26,MATIN,SS_070e0ffb,OP_004,TL_003,PORTION,L_PORTION_2,6,960,657,0.68,18,15,3,0.684375,0.004374999999999907,0.8333333333333334,0.16666666666666666
HP_7ea4e6b2,2026-01-26,MATIN,SS_070e0ffb,OP_004,TL_003,PORTION,L_PORTION_2,7,960,646,0.68,19,15,4,0.6729166666666667,-0.00708333333333333,0.7894736842105263,0.21052631578947367
